辽宁营口鲅鱼圈 , 北京,白糖,2018/10/12,http://www.56135.com/huoyuan/I9444292.html
江苏南京,北京,车,2018-12-18,http://www.56135.com/huoyuan/I10880577.html
湖南长沙,北京,整板,2018-12-18,http://www.56135.com/huoyuan/I10880482.html
河南许昌禹州,北京,设备,2018-12-18,http://www.56135.com/huoyuan/I10880432.html
重庆,北京,食品,2018-12-18,http://www.56135.com/huoyuan/I10880429.html
江苏苏州,北京,汽配摩配,2018-12-18,http://www.56135.com/huoyuan/I10880417.html
江苏苏州,北京东城,设备,2018-12-18,http://www.56135.com/huoyuan/I10880415.html
重庆九龙坡,北京通州,钢材,2018-12-18,http://www.56135.com/huoyuan/I10880400.html
江苏苏州,北京,钢材,2018-12-18,http://www.56135.com/huoyuan/I10880076.html
浙江金华,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10880046.html
浙江温州,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10880045.html
广东中山,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10880030.html
浙江金华,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10880012.html
浙江温州,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10880011.html
辽宁丹东,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10879798.html
辽宁丹东,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10879773.html
江苏南通,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10879440.html
山西太原,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10879406.html
山东临沂,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10878960.html
山东潍坊,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10878957.html
山东烟台,北京,圆通,2018-12-18,http://www.56135.com/huoyuan/I10878954.html
湖北武汉,北京,26吨,2018-12-18,http://www.56135.com/huoyuan/I10878918.html
浙江嘉兴,北京房山,饲料,2018-12-18,http://www.56135.com/huoyuan/I10878561.html
吉林长春,北京,食品,2018-12-18,http://www.56135.com/huoyuan/I10878527.html
福建泉州,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10878498.html
四川遂宁,北京,萝卜,2018-12-18,http://www.56135.com/huoyuan/I10878245.html
广西柳州柳城,北京,沙糖桔,2018-12-18,http://www.56135.com/huoyuan/I10878206.html
新疆昌吉阜康,北京通州,化肥,2018-12-18,http://www.56135.com/huoyuan/I10877982.html
新疆昌吉阜康,北京顺义,棉籽,2018-12-18,http://www.56135.com/huoyuan/I10877980.html
新疆昌吉阜康,北京昌平,棉籽,2018-12-18,http://www.56135.com/huoyuan/I10877978.html
新疆昌吉阜康,北京通州,化肥,2018-12-18,http://www.56135.com/huoyuan/I10877935.html
新疆昌吉阜康,北京顺义,棉籽,2018-12-18,http://www.56135.com/huoyuan/I10877933.html
新疆昌吉阜康,北京昌平,棉籽,2018-12-18,http://www.56135.com/huoyuan/I10877930.html
天津北辰,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10877912.html
河南南阳社旗,北京延庆,大理石,2018-12-18,http://www.56135.com/huoyuan/I10877614.html
河北唐山滦县,北京平谷,加气砖,2018-12-18,http://www.56135.com/huoyuan/I10877596.html
河北唐山迁西,北京顺义,加气砖,2018-12-18,http://www.56135.com/huoyuan/I10877595.html
河北唐山迁西,北京平谷,加气砖,2018-12-18,http://www.56135.com/huoyuan/I10877594.html
河北唐山丰润,北京顺义,加气砖,2018-12-18,http://www.56135.com/huoyuan/I10877593.html
天津,北京延庆,加气砖,2018-12-18,http://www.56135.com/huoyuan/I10877592.html
浙江湖州,北京,工艺礼品,2018-12-18,http://www.56135.com/huoyuan/I10877570.html
湖北武汉,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10877544.html
云南普洱,北京,豆角,2018-12-18,http://www.56135.com/huoyuan/I10877164.html
北京通州,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10876950.html
北京通州,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10876922.html
上海,北京,设备,2018-12-18,http://www.56135.com/huoyuan/I10876804.html
山东潍坊,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10876691.html
山东临沂,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10876686.html
浙江宁波,北京,化工,2018-12-18,http://www.56135.com/huoyuan/I10876591.html
河南驻马店泌阳,北京丰台,石材,2018-12-18,http://www.56135.com/huoyuan/I10876547.html
黑龙江牡丹江绥芬河,北京通州,板材,2018-12-18,http://www.56135.com/huoyuan/I10876504.html
安徽合肥长丰,北京大兴,普货,2018-12-18,http://www.56135.com/huoyuan/I10876474.html
安徽合肥长丰,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10876473.html
湖北随州随县,北京怀柔,普货,2018-12-18,http://www.56135.com/huoyuan/I10876472.html
湖北随州随县,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10876471.html
湖北随州随县,北京延庆,普货,2018-12-18,http://www.56135.com/huoyuan/I10876470.html
湖北随州随县,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10876469.html
湖北随州随县,北京怀柔,普货,2018-12-18,http://www.56135.com/huoyuan/I10876441.html
湖北随州随县,北京延庆,普货,2018-12-18,http://www.56135.com/huoyuan/I10876440.html
安徽合肥长丰,北京大兴,普货,2018-12-18,http://www.56135.com/huoyuan/I10876308.html
安徽合肥长丰,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10876307.html
湖北随州随县,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10876306.html
湖北随州随县,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10876305.html
黑龙江佳木斯富锦,北京平谷,普货,2018-12-18,http://www.56135.com/huoyuan/I10876174.html
广东佛山,北京,10吨,2018-12-18,http://www.56135.com/huoyuan/I10876128.html
黑龙江哈尔滨双城,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10876097.html
江西南昌,北京,仪表仪器,2018-12-18,http://www.56135.com/huoyuan/I10876083.html
广东广州,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10876046.html
山东威海乳山,北京,冷藏货,2018-12-18,http://www.56135.com/huoyuan/I10876026.html
山东威海乳山,北京,冷藏货,2018-12-18,http://www.56135.com/huoyuan/I10876020.html
山东威海乳山,北京,冷藏货,2018-12-18,http://www.56135.com/huoyuan/I10875985.html
吉林松原扶余,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10875968.html
山西运城,北京,饮料,2018-12-18,http://www.56135.com/huoyuan/I10875872.html
山东临沂,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10875798.html
山东潍坊,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10875795.html
山西运城,北京,树苗,2018-12-18,http://www.56135.com/huoyuan/I10875777.html
山西运城,北京,苹果,2018-12-18,http://www.56135.com/huoyuan/I10875699.html
山西运城,北京,水果,2018-12-18,http://www.56135.com/huoyuan/I10875697.html
河南郑州,北京,建材,2018-12-18,http://www.56135.com/huoyuan/I10875627.html
山西运城,北京,苹果,2018-12-18,http://www.56135.com/huoyuan/I10875611.html
江苏,北京,干净货,2018-12-18,http://www.56135.com/huoyuan/I10875505.html
河北唐山丰润,北京,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10875382.html
河北唐山滦县,北京顺义,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10875381.html
湖南常德石门,北京,灰砂砖,2018-12-18,http://www.56135.com/huoyuan/I10875380.html
上海,北京,日用百货,2018-12-18,http://www.56135.com/huoyuan/I10875048.html
河北唐山,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10874848.html
河北唐山,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10874833.html
河北唐山迁安,北京通州,石子,2018-12-18,http://www.56135.com/huoyuan/I10874507.html
辽宁营口,北京,小车,2018-12-18,http://www.56135.com/huoyuan/I10874477.html
河北唐山迁安,北京通州,石子,2018-12-18,http://www.56135.com/huoyuan/I10874385.html
湖北随州,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10874353.html
安徽蚌埠怀远,北京,冻货,2018-12-18,http://www.56135.com/huoyuan/I10874217.html
河北唐山迁安,北京通州,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10873957.html
内蒙古兴安盟突泉,北京,玉米,2018-12-18,http://www.56135.com/huoyuan/I10873667.html
山东淄博,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10873644.html
山东莱芜,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10873643.html
辽宁盘锦,北京,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10873588.html
内蒙古兴安盟科尔沁右翼中旗,北京延庆,散装玉米,2018-12-18,http://www.56135.com/huoyuan/I10873254.html
山西忻州宁武,北京朝阳,煤,2018-12-18,http://www.56135.com/huoyuan/I10873237.html
天津武清,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10873155.html
河北廊坊大厂,北京通州,普货,2018-12-18,http://www.56135.com/huoyuan/I10873146.html
内蒙古巴彦淖尔磴口,北京延庆,普货,2018-12-18,http://www.56135.com/huoyuan/I10873096.html
安徽蚌埠怀远,北京,冻货,2018-12-18,http://www.56135.com/huoyuan/I10872767.html
广东中山,北京,快运,2018-12-18,http://www.56135.com/huoyuan/I10872645.html
湖北黄石,北京怀柔,钢卷,2018-12-18,http://www.56135.com/huoyuan/I10872392.html
内蒙古呼伦贝尔牙克石,北京,土豆,2018-12-18,http://www.56135.com/huoyuan/I10872370.html
上海,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10872248.html
上海,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10872238.html
上海,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872107.html
山东济南,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872101.html
湖北随州随县,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10872067.html
河南驻马店泌阳,北京,石材,2018-12-18,http://www.56135.com/huoyuan/I10872064.html
湖北武汉,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872048.html
湖北武汉,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872042.html
湖北武汉,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872036.html
湖北武汉,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872030.html
湖北武汉,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872024.html
湖北武汉,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10872018.html
安徽亳州蒙城,北京大兴,小挖机,2018-12-18,http://www.56135.com/huoyuan/I10871973.html
山西忻州五寨,北京延庆,袋装粮食,2018-12-18,http://www.56135.com/huoyuan/I10871934.html
河北承德滦平,北京,沙子,2018-12-18,http://www.56135.com/huoyuan/I10871606.html
北京顺义,北京延庆,袋装土,2018-12-18,http://www.56135.com/huoyuan/I10871530.html
安徽合肥,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10871022.html
河南信阳,北京顺义,重货,2018-12-18,http://www.56135.com/huoyuan/I10871012.html
河南信阳,北京顺义,重货,2018-12-18,http://www.56135.com/huoyuan/I10871007.html
黑龙江佳木斯富锦,北京平谷,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10871001.html
山东济宁金乡,北京,洋葱,2018-12-18,http://www.56135.com/huoyuan/I10870940.html
安徽合肥长丰,北京大兴,石材,2018-12-18,http://www.56135.com/huoyuan/I10870931.html
安徽合肥长丰,北京大兴,石材,2018-12-18,http://www.56135.com/huoyuan/I10870922.html
湖北荆门沙洋,北京,萝卜,2018-12-18,http://www.56135.com/huoyuan/I10870826.html
山西太原,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10870731.html
河北秦皇岛卢龙,北京大兴,1车,2018-12-18,http://www.56135.com/huoyuan/I10870727.html
河北唐山滦县,北京大兴,1车,2018-12-18,http://www.56135.com/huoyuan/I10870726.html
河北唐山滦县,北京房山,普货,2018-12-18,http://www.56135.com/huoyuan/I10870715.html
河北唐山滦县,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10870714.html
天津,北京延庆,石材,2018-12-18,http://www.56135.com/huoyuan/I10870669.html
天津,北京怀柔,石材,2018-12-18,http://www.56135.com/huoyuan/I10870668.html
广东广州,北京,快递,2018-12-18,http://www.56135.com/huoyuan/I10870651.html
广西桂林,北京,桑葚,2018-12-18,http://www.56135.com/huoyuan/I10870428.html
广东汕头,北京,桑葚,2018-12-18,http://www.56135.com/huoyuan/I10870426.html
黑龙江哈尔滨双城,北京昌平,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10870196.html
黑龙江哈尔滨双城,北京,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10870195.html
黑龙江哈尔滨双城,北京顺义,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10870194.html
浙江台州,北京,花菜,2018-12-18,http://www.56135.com/huoyuan/I10870163.html
黑龙江哈尔滨双城,北京昌平,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10870127.html
黑龙江哈尔滨双城,北京平谷,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10870126.html
黑龙江哈尔滨双城,北京顺义,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10870125.html
浙江台州,北京,花菜,2018-12-18,http://www.56135.com/huoyuan/I10870096.html
河南郑州,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10870024.html
广东广州,北京,百货,2018-12-18,http://www.56135.com/huoyuan/I10869395.html
四川成都,北京,绿通,2018-12-18,http://www.56135.com/huoyuan/I10868619.html
四川遂宁,北京,绿通,2018-12-18,http://www.56135.com/huoyuan/I10868612.html
山东青岛黄岛,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10868597.html
山东青岛黄岛,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10868590.html
安徽合肥长丰,北京大兴,石材,2018-12-18,http://www.56135.com/huoyuan/I10868363.html
河南信阳,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10868347.html
黑龙江哈尔滨依兰,北京平谷,若干吨,2018-12-18,http://www.56135.com/huoyuan/I10868344.html
河南信阳,北京顺义,普货,2018-12-18,http://www.56135.com/huoyuan/I10868313.html
吉林松原扶余,北京昌平,粮食,2018-12-18,http://www.56135.com/huoyuan/I10868271.html
吉林松原扶余,北京平谷,粮食,2018-12-18,http://www.56135.com/huoyuan/I10868270.html
吉林松原扶余,北京顺义,粮食,2018-12-18,http://www.56135.com/huoyuan/I10868269.html
山东临沂兰陵,北京昌平,粮食,2018-12-18,http://www.56135.com/huoyuan/I10868247.html
山东临沂兰陵,北京平谷,粮食,2018-12-18,http://www.56135.com/huoyuan/I10868246.html
山东临沂兰陵,北京顺义,粮食,2018-12-18,http://www.56135.com/huoyuan/I10868245.html
吉林吉林蛟河,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10868190.html
河南周口,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10868147.html
河南周口,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10868142.html
河南周口,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10868137.html
河南周口,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10868132.html
吉林白城洮南,北京,猪,2018-12-18,http://www.56135.com/huoyuan/I10868112.html
吉林白城洮南,北京,白条,2018-12-18,http://www.56135.com/huoyuan/I10868089.html
吉林吉林蛟河,北京,白条,2018-12-18,http://www.56135.com/huoyuan/I10868088.html
吉林四平公主岭,北京,白条,2018-12-18,http://www.56135.com/huoyuan/I10868086.html
上海,北京,食品,2018-12-18,http://www.56135.com/huoyuan/I10867937.html
江苏镇江,北京延庆,设备,2018-12-18,http://www.56135.com/huoyuan/I10867857.html
江苏镇江,北京,钢材,2018-12-18,http://www.56135.com/huoyuan/I10867855.html
江苏镇江句容,北京,设备,2018-12-18,http://www.56135.com/huoyuan/I10867847.html
江苏镇江,北京延庆,设备,2018-12-18,http://www.56135.com/huoyuan/I10867826.html
江苏镇江,北京,钢材,2018-12-18,http://www.56135.com/huoyuan/I10867825.html
江苏镇江句容,北京,设备,2018-12-18,http://www.56135.com/huoyuan/I10867821.html
内蒙古鄂尔多斯杭锦旗,北京,石脑油,2018-12-18,http://www.56135.com/huoyuan/I10867749.html
河南郑州,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10867663.html
河南许昌,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10867295.html
河南开封尉氏,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10867293.html
河南许昌,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10867275.html
河南开封尉氏,北京,冻品,2018-12-18,http://www.56135.com/huoyuan/I10867273.html
江苏无锡,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10867178.html
河南周口,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10867126.html
河南周口,北京,普货,2018-12-18,http://www.56135.com/huoyuan/I10867119.html
四川成都,北京,菜,2018-12-18,http://www.56135.com/huoyuan/I10867047.html
辽宁辽阳,北京,铁销,2018-12-17,http://www.56135.com/huoyuan/I10864411.html
吉林吉林蛟河,北京,猪,2018-12-18,http://www.56135.com/huoyuan/I10867032.html
吉林松原扶余,北京昌平,粮食,2018-12-18,http://www.56135.com/huoyuan/I10866903.html
吉林松原扶余,北京通州,粮食,2018-12-18,http://www.56135.com/huoyuan/I10866902.html
吉林松原扶余,北京平谷,粮食,2018-12-18,http://www.56135.com/huoyuan/I10866901.html
吉林松原扶余,北京顺义,粮食,2018-12-18,http://www.56135.com/huoyuan/I10866900.html
