职位,公司名称,城市,城区,地址,经度,纬度,工资(千/月）,网址
仓库管理员,天津汉德威电梯有限公司,天津,西青区,西青杨柳青工业示范园,117.1262013,39.03506461,2.8-3.5千/月,https://jobs.51job.com/tianjin-xqq/101599065.html?s=01&t=0
仓库管理员,天津中领泵阀有限公司,天津,西青区,天津市西青区赛达四支路3号,117.262889,38.98894388,4-4.5千/月,https://jobs.51job.com/tianjin-xqq/91146902.html?s=01&t=0
仓库管理员,天士力医药集团股份有限公司,天津,北辰区,北辰区普济河东道2号 天士力现代中药城,117.2213909,39.21566371,3-4.5千/月,https://jobs.51job.com/tianjin-bcq/86200658.html?s=01&t=0
仓库管理员,天津杰泰高科传感技术有限公司,天津,,海泰发展六道,117.1031445,39.08359691,3.5-6千/月,https://jobs.51job.com/tianjin-xqq/101347313.html?s=01&t=0
仓库管理员,天津亚东海关关务咨询有限公司,天津,西青区,天津市西青区大寺,117.2241907,39.01732098,3-4.5千/月,https://jobs.51job.com/tianjin-xqq/104492101.html?s=01&t=0
仓库管理员,天津杰智医疗器械销售有限公司,天津,,梅江环岛西路卡梅尔天皓园57号 原卡梅尔售楼处,117.2367632,39.04348409,2-3千/月,https://jobs.51job.com/tianjin-hxq/86482076.html?s=01&t=0
仓库管理员,天津百联硕办公文具有限公司,天津,北辰区,天津市北辰区汇川商贸城（原蓝海商贸城）,117.1962462,39.20628697,3-5千/月,https://jobs.51job.com/tianjin-bcq/104465164.html?s=01&t=0
仓库管理员,上海鲲驰贸易发展有限公司,天津,北辰区,天津市北辰区高新大道69号沃尔玛三期3号库（华泰道北门）,117.2780656,39.23749587,3-4.5千/月,https://jobs.51job.com/tianjin/104477216.html?s=01&t=0
仓库管理员,天津金仓互联网科技有限公司,天津,,北环工业区徐良路1号,116.949847,38.96037295,,https://jobs.51job.com/tianjin-jhq/102934944.html?s=01&t=0
仓库管理员,天津金鹏源辐照技术有限公司,天津,,空港中环南路11号,117.4149993,39.12862184,2-3千/月,https://jobs.51job.com/tianjin-dlq/74029130.html?s=01&t=0
仓库管理员,天津金鹏源辐照技术有限公司,天津,,空港中环南路11号,117.4149993,39.12862184,3-4.5千/月,https://jobs.51job.com/tianjin-dlq/100356083.html?s=01&t=0
仓库管理员,天津众游一家国际旅行社有限公司,天津,南开区,南开三马路华都大厦,117.1816079,39.13144969,3-4.5千/月,https://jobs.51job.com/tianjin-nkq/104525416.html?s=01&t=0
仓库管理员,天津金钰城企业管理咨询有限公司,天津,,恒升冷库,117.2108131,39.1439299,3.2-4千/月,https://jobs.51job.com/tianjin-xqq/103558686.html?s=01&t=0
仓库管理员,天津格瑞特康生物科技有限公司,天津,和平区,天津-和平区,117.2028137,39.12480884,4.5-6千/月,https://jobs.51job.com/tianjin-hpq/103766410.html?s=01&t=0
仓库管理员,天津朝泽维美进出口贸易有限公司,天津,武清区,天津市武清区曹子里镇小高口村西,117.1589402,39.44359098,3-4.5千/月,https://jobs.51job.com/tianjin-wqq/103596898.html?s=01&t=0
仓库管理员,天津金域医学检验所有限公司,天津,,天津市华苑产业园区桂苑路18号,117.1316329,39.09680771,3-3.5千/月,https://jobs.51job.com/tianjin/91768118.html?s=01&t=0
仓库管理员,天津永高塑业发展有限公司,天津,滨海新区,天津市滨海新区,117.6462863,39.05917664,8-10万/年,https://jobs.51job.com/tianjin-bhxq/104558008.html?s=01&t=0
仓库管理员,天津市百易汇汽车配件商贸有限公司,天津,河西区,天津河西解放南路与浯水道交口汽配城内,117.2393839,39.05162271,3-5千/月,https://jobs.51job.com/tianjin-hxq/104558405.html?s=01&t=0
仓库管理员,天津津芯微电子科技有限公司,天津,滨海新区,天津经济技术开发区黄海路167号,117.7027691,39.06056148,,https://jobs.51job.com/tianjin-bhxq/93756095.html?s=01&t=0
仓库管理员,天津经纬恒润科技有限公司,天津,,知春路7号，致真大厦D座,117.2108131,39.1439299,4-6千/月,https://jobs.51job.com/beijing-hdq/103962266.html?s=01&t=0
仓库管理员,天津驹马物流有限公司,天津,,响螺湾浙商大厦,117.6727859,39.00611161,,https://jobs.51job.com/tianjin-bhxq/101762873.html?s=01&t=0
仓库管理员,品渥食品有限公司（北京品利&品利上海&魁春）,天津,武清区,天津市武清区天津新技术产业园区武清开发区翠源道2号（普洛斯武清现代服务产业园）,117.0698952,39.42236102,3-4.5千/月,https://jobs.51job.com/tianjin-wqq/104537543.html?s=01&t=0
调度员,天津驹马物流有限公司,天津,,闸口镇丰泽6大道津顺安平物流园,117.2108131,39.1439299,,https://jobs.51job.com/tianjin-jnq/101990639.html?s=01&t=0
仓库管理员,天津格瑞特康生物科技有限公司,天津,河西区,天津-河西区,117.2361655,39.08449374,4.5-6千/月,https://jobs.51job.com/tianjin-hxq/104702432.html?s=01&t=0
调度员,天津驹马物流有限公司,天津,,大毕庄健营工业园,117.3039844,39.20483918,4.5-6千/月,https://jobs.51job.com/tianjin-dlq/104930799.html?s=01&t=0
仓库管理员,惠州五和实业有限公司,天津,西青区,天津市西青道265号西青物流园,117.0892528,39.15752527,3-4.5千/月,https://jobs.51job.com/tianjin-xqq/99826919.html?s=01&t=0
仓库管理员,武汉视博医疗器械有限责任公司,天津,南开区,南开区南门外大街世纪花园,117.1865312,39.13728532,3-4.5千/月,https://jobs.51job.com/tianjin/104680147.html?s=01&t=0
仓库管理员,天津世尊进出口贸易有限公司,天津,滨海新区,滨海新区,117.6462863,39.05917664,4.5-6千/月,https://jobs.51job.com/tianjin-bhxq/104669888.html?s=01&t=0
仓库管理员,绝味食品天津子公司,天津,河西区,河西务开发区,117.2361655,39.08449374,2.5-4千/月,https://jobs.51job.com/tianjin-wqq/60158373.html?s=01&t=0
仓库管理员,天津驹马物流有限公司,天津,,响螺湾,117.6634241,39.00328626,,https://jobs.51job.com/tianjin-bhxq/98521918.html?s=01&t=0
仓库管理员,天津驹马物流有限公司,天津,,大毕庄健营工业园,117.3039844,39.20483918,3-6千/月,https://jobs.51job.com/tianjin-dlq/104984751.html?s=01&t=0
仓库管理员,玉之家（天津）环境技术有限公司,天津,西青区,天津市西青区华苑产园区华科三路华鼎智地1号22号楼2门,117.094963,39.10389271,3-4.5千/月,https://jobs.51job.com/tianjin-xqq/83754482.html?s=01&t=0
仓库管理员,蓝宝迪科（天津）建筑科技有限公司,天津,蓟州区,京津州河产业园内（蓟州开发区）,117.4243501,39.81961399,3-4.5千/月,https://jobs.51job.com/tianjin-jzq/104609348.html?s=01&t=0
仓库管理员,苏宁易购集团股份有限公司,天津,津南区,天津市津南区联顺东路6号,117.3618688,38.94400313,4.5-6千/月,https://jobs.51job.com/tianjin-jnq/104614433.html?s=01&t=0
仓库管理员,天津开发区人力资源服务有限公司,天津,滨海新区,经济技术开发区汉沽现代产业区翠薇街6号,117.7165458,39.077118,,https://jobs.51job.com/tianjin/97571342.html?s=01&t=0
仓库管理员,上海虹迪物流科技股份有限公司,天津,武清区,天津新技术产业园区武清开发区泉秀路3号,117.0593897,39.3956782,4.5-6千/月,https://jobs.51job.com/tianjin-wqq/104763711.html?s=01&t=0
仓库管理员,天津开发区迅通科技有限公司,天津,,天发科技园8-2-401,117.1233898,39.10278121,,https://jobs.51job.com/tianjin-nkq/103729617.html?s=01&t=0
仓库管理员,天津科罗森科技有限公司,天津,,海泰绿色产业基地,117.102177,39.08489059,,https://jobs.51job.com/tianjin-xqq/92875711.html?s=01&t=0
仓库管理员,天津快客利食品科技咨询有限公司,天津,东丽区,天津经济技术开发区 开发区西区 空港经济区 天津中心生态城,117.5504011,39.09720518,,https://jobs.51job.com/tianjin-bhxq/101999535.html?s=01&t=0
仓库管理员,天津蓝玺冷链物流有限公司,天津,北辰区,天津市北辰区小淀镇外环线西侧北辰道5009号,117.1868729,39.25062039,3-4.5千/月,https://jobs.51job.com/tianjin-bcq/104739395.html?s=01&t=0
仓库管理员,天津市润升堂医药连锁有限公司,天津,东丽区,丽新路2号（近9号线新立、东丽开发区）,117.3529929,39.08884314,3-4.5千/月,https://jobs.51job.com/tianjin-dlq/90359522.html?s=01&t=0
仓库管理员,北京超思电子技术有限责任公司,天津,武清区,天津市武清区,117.0345779,39.45704258,1-1.5万/月,https://jobs.51job.com/tianjin-wqq/104053430.html?s=01&t=0
仓库管理员,天津立欣电子科技有限公司,天津,西青区,天津西青区星光路27号-3-2楼,117.0781729,39.1459871,2.5-4千/月,https://jobs.51job.com/tianjin/104617509.html?s=01&t=0
仓库管理员,天津快客利食品科技咨询有限公司,天津,,经一路,117.6578917,38.87849488,2-3千/月,https://jobs.51job.com/jinan-lxq/103562088.html?s=01&t=0
叉车工,天津莱尔德电子材料有限公司,天津,滨海新区,经济技术开发区泰丰路87号宏泰工业园C3-C4厂房,117.7268201,39.06500713,,https://jobs.51job.com/tianjin-bhxq/74346646.html?s=01&t=0
仓库管理员,天津兰德公关有限公司,天津,,太阳城蓝山园21-2-102,117.2813254,39.15832372,3-4.5千/月,https://jobs.51job.com/tianjin-hdq/98998154.html?s=01&t=0
仓库管理员,纳通医疗集团,天津,北辰区,天津北辰科技园区景明路华实道89号,117.2900245,39.23304824,3-4.5千/月,https://jobs.51job.com/tianjin-bcq/91688801.html?s=01&t=0
仓储经理,天津利安隆新材料股份有限公司,天津,,天津市华苑产业区开华道20号智慧山西塔F座20层,117.1279009,39.09925353,4.5-6千/月,https://jobs.51job.com/tianjin-nkq/104653326.html?s=01&t=0
仓储经理,天津联科思创科技发展有限公司,天津,,天津市华苑产业园区（环外），海泰创新基地B4-2-302,117.1015027,39.08664634,3-4.5千/月,https://jobs.51job.com/tianjin/74407416.html?s=01&t=0
仓库管理员,天津菱华国际贸易有限公司,天津,东丽区,天津市空港经济区西四道168号融合广场1号楼1门4层,117.420079,39.16042451,,https://jobs.51job.com/tianjin/86711197.html?s=01&t=0
仓库管理员,天津隆誉源国际贸易有限公司,天津,,天津港保税区,117.7648322,39.02031619,,https://jobs.51job.com/tianjin-bhxq/93192831.html?s=01&t=0
仓库管理员,天津路加建筑装饰材料有限公司,天津,,曙光路,117.2184328,39.19128462,3-4.5千/月,https://jobs.51job.com/tianjin-hbq/104053099.html?s=01&t=0
仓库管理员,沃斯坦热力设备（天津）有限公司,天津,武清区,天津市武清区新平路5号,116.9946909,39.43805097,4-6千/月,https://jobs.51job.com/tianjin-wqq/104912912.html?s=01&t=0
仓库管理员,天津魅族宠物用品有限公司,天津,西青区,杨柳青镇杨柳青工业园精成路20号,117.0186415,39.10647922,,https://jobs.51job.com/tianjin-xqq/103136335.html?s=01&t=0
仓库管理员,天津魅族宠物用品有限公司,天津,西青区,杨柳青镇杨柳青工业园精成路20号,117.0186415,39.10647922,3-4.5千/月,https://jobs.51job.com/tianjin-xqq/104900453.html?s=01&t=0
仓库管理员,天津米兰世家家具有限公司,天津,,解放南路481号（米兰世家）,117.2390257,39.07213412,,https://jobs.51job.com/tianjin-hxq/88122576.html?s=01&t=0
仓库管理员,天津铭源建筑工程有限公司,天津,,开发区黄海路276号泰达中小企业园2号楼305号,117.7198233,39.09112463,,https://jobs.51job.com/tianjin-bhxq/98181688.html?s=01&t=0
仓库管理员,天津嘉超汽车用品销售有限公司,天津,滨海新区,天津市滨海新区开发区,117.6462863,39.05917664,3-4.5千/月,https://jobs.51job.com/tianjin-bhxq/104958772.html?s=01&t=0
仓库管理员,天津铭源建筑工程有限公司,天津,,开发区第九大街丰华工业园12号厂房南侧,117.7282599,39.05965374,,https://jobs.51job.com/tianjin-bhxq/102006283.html?s=01&t=0
仓库管理员,天津木村进和物流有限公司,天津,东丽区,自贸区（空港经济区）东八道55号,117.4321514,39.15356873,,https://jobs.51job.com/tianjin-bhxq/88537190.html?s=01&t=0
仓库管理员,天津木村进和物流有限公司,天津,东丽区,自贸区（空港经济区）东八道55号,117.4321514,39.15356873,,https://jobs.51job.com/tianjin-bhxq/61781993.html?s=01&t=0
仓库管理员,江苏正天物流有限公司,天津,西青区,西青区奥森物流A区向西50米,117.0623148,39.15489246,5-8千/月,https://jobs.51job.com/tianjin-xqq/105008153.html?s=01&t=0
仓库管理员,天津木村进和物流有限公司,天津,东丽区,自贸区（空港经济区）东八道55号,117.4321514,39.15356873,,https://jobs.51job.com/tianjin-bhxq/88536687.html?s=01&t=0
仓库管理员,天津木村进和物流有限公司,天津,东丽区,自贸区（空港经济区）东八道55号,117.4321514,39.15356873,,https://jobs.51job.com/tianjin-bhxq/82443625.html?s=01&t=0
仓库管理员,廊坊华宇天创能源设备有限公司天津分公司,天津,东丽区,天津市东丽区,117.4147823,39.13960464,3-4.5千/月,https://jobs.51job.com/tianjin/93364650.html?s=01&t=0
仓库管理员,天津欧贝姆建材有限公司,天津,,蔡公庄工业园区西区22号,117.1007976,38.74593393,3.5-6千/月,https://jobs.51job.com/tianjin-jhq/104642301.html?s=01&t=0
仓库管理员,天津欧贝姆建材有限公司,天津,,蔡公庄工业园区西区22号,117.1007976,38.74593393,3.5-5千/月,https://jobs.51job.com/tianjin-jhq/105091203.html?s=01&t=0
仓库管理员,北京玖程龙禹科贸有限公司,天津,武清区,天津市武清区杨村街通泰香滨城商业街278号,117.0874171,39.32344457,3-4.5千/月,https://jobs.51job.com/tianjin-wqq/105065572.html?s=01&t=0
仓库管理员,天津欧普特科技发展有限公司,天津,,华苑产业区物华道8号,117.0984602,39.08293178,4.5-6千/月,https://jobs.51job.com/tianjin-nkq/94990136.html?s=01&t=0
仓库管理员,天津欧亚床垫家具有限公司,天津,滨海新区,双街镇经济技术开发区双原道4号欧亚床垫,117.1212853,39.27790524,,https://jobs.51job.com/tianjin-bcq/101260232.html?s=01&t=0
仓库管理员,天津明禄祥杰汽车销售服务有限公司,天津,西青区,天津市西青区中北镇卉康道22号,117.0902161,39.12175064,3-4.5千/月,https://jobs.51job.com/tianjin-xqq/105100926.html?s=01&t=0
仓库管理员,天津欧亚床垫家具有限公司,天津,滨海新区,双街镇经济技术开发区双原道4号欧亚床垫,117.1212853,39.27790524,,https://jobs.51job.com/tianjin-bcq/99525533.html?s=01&t=0
仓库管理员,天津普传控制设备有限公司,天津,,张家窝工业区丰泽道40号,117.0426134,39.08565287,3-4.5千/月,https://jobs.51job.com/tianjin-xqq/102496710.html?s=01&t=0
仓库管理员,天津认知汽车配件有限公司,天津,,逸仙科技园亨运路6号,117.0287283,39.40883354,4.5-6千/月,https://jobs.51job.com/tianjin-wqq/76436017.html?s=01&t=0
仓库管理员,天津认知汽车配件有限公司,天津,,逸仙科技园亨运路6号,117.0287283,39.40883354,,https://jobs.51job.com/tianjin-wqq/95688571.html?s=01&t=0
仓库管理员,天津瑞康盛世医疗科技有限公司,天津,,平盈路7号，空港国际总部基地D区D1号,117.3403853,39.12093967,3-4.5千/月,https://jobs.51job.com/tianjin-dlq/105299794.html?s=01&t=0
仓库管理员,化大兰天密封技术（天津）有限公司,天津,西青区,天津市西青集美工业园6B,117.2541248,38.98314737,3-5千/月,https://jobs.51job.com/tianjin-xqq/90588741.html?s=01&t=0
仓库管理员,天津瑞康盛世医疗科技有限公司,天津,,平盈路7号，空港国际总部基地D区D1号,117.3403853,39.12093967,3-4.5千/月,https://jobs.51job.com/tianjin-dlq/104739204.html?s=01&t=0
仓库管理员,天津市津冠润滑脂有限公司,天津,河东区,天津市河东区十一经路河东金融大厦1304,117.2326484,39.12862216,3-4.5千/月,https://jobs.51job.com/tianjin/75044000.html?s=01&t=0
仓库管理员,天津市迪维丰商贸有限公司,天津,河东区,天津市河东区程林庄道110号太脱拉后3号院,117.2642705,39.13842719,3-4.5千/月,https://jobs.51job.com/tianjin/72283059.html?s=01&t=0
仓库管理员,天津睿策立德科技有限公司,天津,,鲁能商业中心,117.2108131,39.1439299,,https://jobs.51job.com/tianjin-nkq/97783681.html?s=01&t=0
